Kingdom,Phylum,Class,Order,Family,Genus,Species,V8,V9,V10,V11,V12,V13,V14,V15,V16
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified,Pseudoxanthomonas_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,environmental_samples,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,environmental_samples,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,environmental_samples,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,environmental_samples,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,environmental_samples,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified,environmental_samples_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas_unclassified,Xanthomonas_unclassified,Xanthomonas_unclassified,Xanthomonas_unclassified,Xanthomonas_unclassified,Xanthomonas_unclassified,Xanthomonas_unclassified,Xanthomonas_unclassified,Xanthomonas_unclassified,Xanthomonas_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified,Stenotrophomonas_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae,Xanthomonadaceae,Xanthomonadaceae,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rhodanobacter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae,Xanthomonadaceae,Xanthomonadaceae,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae,Xanthomonadaceae,Xanthomonadaceae,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae,Xanthomonadaceae,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae,Xanthomonadaceae,Xanthomonadaceae,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified,Xanthomonadaceae_unclassified
